ID,XAxis,YAxis,ZAxis,GlobalTime
0,6380952.90050652,-1647495.58220319,0,50100
0,6774764.33181866,-1392624.81481997,0,50200
0,7086806.27940592,-1120859.14359635,0,50300
0,7322260.83718519,-836925.12001318,0,50400
0,7484721.70484092,-544613.175267424,0,50500
0,7576524.22439606,-247139.651283172,0,50600
0,7598939.20635804,52605.859615572,0,50700
0,7552271.77225455,351871.319257905,0,50800
0,7435884.40268534,647875.939643182,0,50900
0,7248148.48062693,937639.1730318,0,51000
0,6986315.22946586,1217775.86069165,0,51100
0,6646280.31450297,1484216.80712739,0,51200
0,6222189.83830543,1731785.43453818,0,51300
0,5705785.88844088,1953495.74495371,0,51400
0,5085286.48709771,2139278.95434268,0,51500
0,4343357.13384846,2273421.95174235,0,51600
0,3453124.27279561,2328666.96545563,0,51700
0,2369478.11747064,2249637.58746376,0,51800
0,1009168.18031613,1887670.26966943,0,51900
0,-618197.392463173,495804.543759806,0,52000
0,487560.207314207,-1637371.66121582,0,52100
0,1964375.86858886,-2176311.87901558,0,52200
0,3125906.81616655,-2321877.55673057,0,52300
0,4072625.66290413,-2301825.95968384,0,52400
0,4859063.12889249,-2189432.85836093,0,52500
0,5516685.40301492,-2018285.04794951,0,52600
0,6065337.51175307,-1806918.73638633,0,52700
0,6518315.31121806,-1566854.11218607,0,52800
0,6884865.17106881,-1305896.00763012,0,52900
0,7171531.88169895,-1029711.41174968,0,53000
0,7382934.05153983,-742672.395905127,0,53100
0,7522227.94503003,-448350.157758682,0,53200
0,7591386.83469202,-149831.396115592,0,53300
0,7591360.72584722,150058.04826604,0,53400
0,7522149.26345473,448574.724642266,0,53500
0,7382801.70534272,742892.66585224,0,53600
0,7171343.95686329,1029924.89921678,0,53700
0,6884618.77102465,1306099.7565308,0,53800
0,6518006.28669617,1567044.40367002,0,53900
0,6064960.01379075,1807090.61325308,0,54000
0,5516231.12565714,2018431.46998529,0,54100
0,4858519.95916,2189543.04844111,0,54200
0,4071975.08548075,2301881.73911003,0,54300
0,3125118.39888926,2321843.68094678,0,54400
0,1963394.33737376,2176102.46252546,0,54500
0,486292.959401311,1636653.41425285,0,54600
0,-617368.795300145,-497929.982349145,0,54700
0,1010334.01952919,-1888141.90387563,0,54800
0,2370388.35422126,-2249773.89032266,0,54900
0,3453863.4242435,-2328665.96108766,0,55000
0,4343970.20442276,-2273345.76492303,0,55100
0,5085799.11788452,-2139155.46388036,0,55200
0,5706214.1036574,-1953340.09591837,0,55300
0,6222544.30916643,-1731606.92440014,0,55400
0,6646568.43732723,-1484021.67051093,0,55500
0,6986542.23654849,-1217568.58302753,0,55600
0,7248318.07549821,-937423.184459031,0,55700
0,7435999.13921512,-647654.017137059,0,55800
0,7552333.28378996,-351645.840864055,0,55900
0,7598948.3389934,-52378.9812343414,0,56000
0,7576481.10204713,247365.857849383,0,56100
0,7484625.73855136,544836.598093976,0,56200
0,7322110.68038389,837143.476295031,0,56300
0,7086599.72071924,1121069.81986111,0,56400
0,6774498.10393857,1392824.64564356,0,56500
0,6380622.3621847,1647680.51111589,0,56600
0,5897653.36467752,1879391.17983883,0,56700
0,5315213.04184478,2079168.82073884,0,56800
0,4618229.71569339,2233704.80404575,0,56900
0,3783825.16005861,2320844.01481105,0,57000
0,2774777.66748339,2298364.78883106,0,57100
0,1524409.17349476,2065715.43655582,0,57200
0,-73930.4112814369,1241107.74600973,0,57300
0,-116072.67856907,-1202811.34146595,0,57400
0,1490290.4114471,-2055656.0390859,0,57500
0,2747743.00758477,-2295845.82524324,0,57600
0,3761672.82341872,-2321830.87634912,0,57700
0,4599783.81372558,-2236724.0710308,0,57800
0,5299780.18732389,-2083507.11254937,0,57900
0,5884789.4949567,-1884642.46734207,0,58000
0,6370027.03370575,-1653587.27769965,0,58100
0,6765961.19433258,-1399209.79483065,0,58200
0,7079972.20185236,-1127803.19232608,0,58300
0,7317287.61402872,-844123.574116309,0,58400
0,7481536.04517744,-551979.678487685,0,58500
0,7575081.40959382,-254598.824243729,0,58600
0,7599219.52760444,45123.7053384746,0,58700
0,7554279.03274343,344434.4995744,0,58800
0,7439646.2032436,640555.49267634,0,58900
0,7253718.34148179,930513.401215937,0,59000
0,6993776.953151,1210936.13834714,0,59100
0,6655755.49446518,1477775.92177146,0,59200
0,6233850.28309424,1725890.76639055,0,59300
0,5719874.43329039,1948351.9849982,0,59400
0,5102153.36289955,2135191.06080015,0,59500
0,4363527.93712633,2270886.06984792,0,59600
0,3477439.25157031,2328594.75527934,0,59700
0,2399410.18108382,2254054.52841907,0,59800
0,1047486.09373524,1902992.71293513,0,59900
0,-589448.972715967,564668.762188465,0,60000
0,445658.729105318,-1613288.00414926,0,60100
0,1931917.60203257,-2169302.4434856,0,60200
0,3099846.27664407,-2320713.53158661,0,60300
0,4051126.00240302,-2303638.66527029,0,60400
0,4841114.29463757,-2193049.45542764,0,60500
0,5501673.51983839,-2023101.85935322,0,60600
0,6052861.26066286,-1812578.36412706,0,60700
0,6508099.6263285,-1573123.3175447,0,60800
0,6876716.39489787,-1312610.69323724,0,60900
0,7165312.62839726,-1036748.55999089,0,61000
0,7378548.37710683,-749934.286078248,0,61100
0,7519612.38558161,-455754.678534228,0,61200
0,7590505.08130451,-157305.533370398,0,61300
0,7592200.7870555,142583.087506665,0,61400
0,7524722.56094134,441167.684263384,0,61500
0,7387143.9349096,735626.404729498,0,61600
0,7177517.87445946,1022881.2407574,0,61700
0,6892719.4472289,1299375.94660101,0,61800
0,6528169.96001881,1560762.69482498,0,61900
0,6077378.73855986,1801413.84648543,0,62000
0,5531177.57745607,2013590.7184595,0,62100
0,4876391.6209597,2185891.67534254,0,62200
0,4093379.10231539,2300014.97059891,0,62300
0,3151051.63750312,2322913.13542975,0,62400
0,1995665.15907714,2182904.17480873,0,62500
0,527959.571124073,1659946.89737421,0,62600
0,-643136.104188521,-426674.304229256,0,62700
0,971768.764795669,-1872356.90751049,0,62800
0,2340292.99747823,-2245201.93287761,0,62900
0,3429433.55459574,-2328660.69928715,0,63000
0,4323710.78356484,-2275835.26536707,0,63100
0,5068859.44071065,-2143212.73325555,0,63200
0,5692063.02893548,-1958462.44875443,0,63300
0,6210828.34570733,-1737486.1413139,0,63400
0,6637042.66635869,-1490451.25886258,0,63500
0,6979033.42137532,-1224400.09753417,0,63600
0,7242703.57974618,-944543.182730937,0,63700
0,7432194.35027874,-654970.719093142,0,63800
0,7550284.01087042,-359080.703596034,0,63900
0,7598626.38730018,-59860.8477756994,0,64000
0,7577882.10320169,239905.320488147,0,64100
0,7487768.82246889,537466.996412914,0,64200
0,7327039.92806489,829939.995285827,0,64300
0,7093387.67044666,1114118.47483502,0,64400
0,6783252.01328466,1386229.54546953,0,64500
0,6391494.63011314,1641574.97592803,0,64600
0,5910858.84521636,1873956.33159433,0,64700
0,5331058.76871187,2074667.56430253,0,64800
0,4637169.01311667,2230550.73450213,0,64900
0,3806564.70706199,2319761.52259424,0,65000
0,2802513.03095669,2300842.58960977,0,65100
0,1559375.09694487,2075791.44206109,0,65200
0,-30375.9502163159,1279025.67928806,0,65300
0,-159370.638727214,-1161651.45965,0,65400
0,1454882.21272711,-2044975.24413749,0,65500
0,2719716.65002619,-2293125.92706625,0,65600
0,3738721.31491651,-2322782.9457278,0,65700
0,4580677.0593258,-2239796.92755018,0,65800
0,5283794.58110675,-2087953.5141979,0,65900
0,5871462.39521431,-1890038.46235489,0,66000
0,6359045.76102028,-1659664.59007739,0,66100
0,6757107.19626749,-1405784.25646781,0,66200
0,7073090.48840092,-1134739.65258557,0,66300
0,7312268.99571929,-851316.791122472,0,66400
0,7478306.45112892,-559342.939978384,0,66500
0,7573595.46145866,-262056.547194867,0,66600
0,7599456.918659,37641.2964419923,0,66700
0,7556242.98349268,336995.705501028,0,66800
0,7443363.7032481,633231.231727742,0,66900
0,7259242.22205014,923381.73132332,0,67000
0,7001190.18591817,1204088.0203754,0,67100
0,6665178.60476784,1471323.47573131,0,67200
0,6245453.61907151,1719980.28755125,0,67300
0,5733898.70300685,1943186.33142635,0,67400
0,5118945.47481499,2131071.87971823,0,67500
0,4383607.85016006,2268302.88652374,0,67600
0,3501636.61128495,2328443.7831963,0,67700
0,2429175.51333339,2258314.83288634,0,67800
0,1085550.6523885,1917854.78324736,0,67900
0,-558011.862561457,630964.074914666,0,68000
0,403521.732040942,-1588351.03949198,0,68100
0,1899263.92864928,-2162073.57404604,0,68200
0,3073653.37793918,-2319450.4117293,0,68300
0,4029527.10900076,-2305394.94139532,0,68400
0,4823085.50772745,-2196629.83258619,0,68500
0,5486593.91798629,-2027893.76820414,0,68600
0,6040325.51849141,-1818220.17618402,0,68700
0,6497830.18642441,-1579379.52883231,0,68800
0,6868517.93152119,-1319315.89418702,0,68900
0,7159046.5636056,-1043778.9346236,0,69000
0,7374117.86078342,-757191.618213144,0,69100
0,7516953.22056448,-463156.55600312,0,69200
0,7589580.32466627,-164778.779008639,0,69300
0,7592997.85918282,135107.319817078,0,69400
0,7527252.2964315,433758.090296164,0,69500
0,7391441.39895067,728355.686180666,0,69600
0,7183645.09608735,1015830.92798602,0,69700
0,6900770.60159967,1292642.80151918,0,69800
0,6538280.11118085,1554468.19025965,0,69900
0,6089738.30229492,1795719.54403807,0,70000
0,5546056.79038904,2008725.48943773,0,70100
0,4894184.05961642,2182204.78998056,0,70200
0,4114685.07469502,2298093.11221964,0,70300
0,3176854.65410146,2323886.59061396,0,70400
0,2027744.74240642,2189496.69435415,0,70500
0,569378.618260158,1682461.50925,0,70600
0,-665436.021339213,-353124.44671328,0,70700
0,932946.883714235,-1856077.33031175,0,70800
0,2310027.5420492,-2240466.77941997,0,70900
0,3404884.32180274,-2328574.38475354,0,71000
0,4303359.46777975,-2278276.39455261,0,71100
0,5051844.36701524,-2147238.12262848,0,71200
0,5677847.25590332,-1963562.54021871,0,71300
0,6199054.97936711,-1743349.29912583,0,71400
0,6627464.61739876,-1496869.10686144,0,71500
0,6971475.96772021,-1231223.07844459,0,71600
0,7237043.00194011,-951657.170860115,0,71700
0,7428345.19574113,-662283.510861789,0,71800
0,7548191.39459023,-366513.50458008,0,71900
0,7598261.50064278,-67342.3756958603,0,72000
0,7579239.99473243,232443.418710596,0,72100
0,7490868.02597787,530094.245391958,0,72200
0,7331923.86909544,822731.382712997,0,72300
0,7100128.11488939,1107159.66877318,0,72400
0,6791955.24735759,1379624.08960875,0,72500
0,6402311.7529723,1635455.27775403,0,72600
0,5924002.85995069,1868501.99676941,0,72700
0,5346833.8910055,2070138.83120448,0,72800
0,4656023.93113886,2227356.0772339,0,72900
0,3829197.71090721,2318614.10138181,0,73000
0,2830102.65021412,2303200.73249258,0,73100
0,1594120.10154047,2085573.33805056,0,73200
0,13215.2366827962,1315428.94324567,0,73300
0,-202422.276105786,-1118704.63768444,0,73400
0,1419245.8327908,-2033973.67918768,0,73500
0,2691540.51696132,-2290279.74082983,0,73600
0,3715661.10421248,-2323667.47917937,0,73700
0,4561484.63893981,-2242827.89536655,0,73800
0,5267737.54080341,-2092371.68720345,0,73900
0,5858073.26613193,-1895414.48948448,0,74000
0,6348008.94813999,-1665727.40646618,0,74100
0,6748202.24223907,-1412348.11660583,0,74200
0,7066161.07182007,-1141668.4594922,0,74300
0,7307204.93667111,-858504.717491981,0,74400
0,7475032.89483363,-566702.913031162,0,74500
0,7572066.36763815,-269512.777002144,0,74600
0,7599651.38173733,30158.6751455839,0,74700
0,7558163.64143748,329554.980855684,0,74800
0,7447036.93563625,625903.204988332,0,74900
0,7264720.17390069,916244.219444032,0,75000
0,7008555.00250015,1197231.5757954,0,75100
0,6674549.75078266,1464859.55883666,0,75200
0,6256999.99470019,1714054.12210922,0,75300
0,5747858.91073373,1937998.96766223,0,75400
0,5135663.14050161,2126921.70582136,0,75500
0,4403597.37543998,2265672.93162465,0,75600
0,3525717.21992195,2328215.1752235,0,75700
0,2458775.78348309,2262421.67903953,0,75800
0,1123363.75835534,1932272.5193209,0,75900
0,-524257.37753087,694645.872027583,0,76000
0,361157.592225733,-1562519.11818593,0,76100
0,1866412.68230477,-2154619.7763201,0,76200
0,3047327.00649134,-2318086.5673943,0,76300
0,4007828.36540322,-2307094.08968963,0,76400
0,4804976.39000175,-2200173.6233219,0,76500
0,5471446.34897695,-2032660.55549252,0,76600
0,6027730.11435816,-1823844.02897403,0,76700
0,6487506.87091757,-1585622.64482386,0,76800
0,6860269.69523057,-1326011.53455945,0,76900
0,7152733.62736577,-1050802.47537393,0,77000
0,7369642.46282518,-764444.341725801,0,77100
0,7514250.42714441,-470555.745255742,0,77200
0,7588612.55708504,-172251.090787931,0,77300
0,7593751.94909657,127630.787342297,0,77400
0,7529738.4918546,426345.987343795,0,77500
0,7395694.13613648,721080.560225774,0,77600
0,7189725.68033409,1008774.02025543,0,77700
0,6908772.31798311,1285900.39573767,0,77800
0,6548336.85808899,1548160.98882216,0,77900
0,6102038.87177442,1790007.84545988,0,78000
0,5560869.00623432,2003835.99454446,0,78100
0,4911897.64141612,2178482.74377122,0,78200
0,4135893.59663237,2296116.82597272,0,78300
0,3202528.51107226,2324765.56245587,0,78400
0,2059635.15981013,2195884.94553001,0,78500
0,610545.84029393,1704231.56160553,0,78600
0,-683879.688489202,-277533.780380427,0,78700
0,893867.009448019,-1839284.34526964,0,78800
0,2279590.23119681,-2235564.93782651,0,78900
0,3380214.8175123,-2328405.81587488,0,79000
0,4282915.73512735,-2280668.59605919,0,79100
0,5034753.56855358,-2151231.32571207,0,79200
0,5663566.56505396,-1968640.18115752,0,79300
0,6187224.05754146,-1749196.27068828,0,79400
0,6617834.18221799,-1503275.12299747,0,79500
0,6963869.79877796,-1238037.45584113,0,79600
0,7231336.28894127,-958765.092342219,0,79700
0,7424451.6414244,-669592.344164281,0,79800
0,7546055.41698371,-373944.200152741,0,79900
0,7597853.67590205,-74823.523131889,0,80000
0,7580554.78813719,224980.195101242,0,80100
0,7493923.37605261,522718.390974906,0,80200
0,7336762.54804229,815517.691078086,0,80300
0,7106821.11998691,1100193.46512837,0,80400
0,6800607.89974532,1373008.35913877,0,80500
0,6413073.86238264,1629321.52634694,0,80600
0,5937085.59623023,1863028.33374446,0,80700
0,5362538.68367061,2065582.86817464,0,80800
0,4674794.89442748,2224121.25699474,0,80900
0,3851724.88024713,2317402.5951986,0,81000
0,2857547.84005648,2305441.33161536,0,81100
0,1628646.61357452,2095069.35315893,0,81200
0,56792.6853504702,1350399.20236306,0,81300
0,-245130.958678876,-1073869.94930845,0,81400
0,1383378.81662527,-2022641.54023227,0,81500
0,2663213.20249518,-2287304.90750972,0,81600
0,3692491.44176988,-2324483.56368701,0,81700
0,4542206.10756513,-2245816.52312162,0,81800
0,5251608.78012006,-2096761.37241601,0,81900
0,5844621.91340043,-1900770.38376494,0,82000
0,6336916.4588227,-1671775.6132904,0,82100
0,6739246.23536675,-1418901.29180299,0,82200
0,7059183.88366448,-1148589.5480662,0,82300
0,7302095.39027741,-865687.299719927,0,82400
0,7471715.34753883,-574059.551056515,0,82500
0,7570494.11497017,-276967.470708415,0,82600
0,7599802.91829372,22675.8834444689,0,82700
0,7560041.02276653,322112.369185698,0,82800
0,7450665.93256297,618571.460321086,0,82900
0,7270152.24774916,909100.921257088,0,83000
0,7015871.47664173,1190366.87308105,0,83100
0,6683869.03666158,1458384.26014289,0,83200
0,6268489.55681754,1708112.39295629,0,83300
0,5761755.26723517,1932790.07509101,0,83400
0,5152306.67385851,2122740.82993761,0,83500
0,4423497.00880614,2262996.72633133,0,83600
0,3549681.93204025,2327910.03325714,0,83700
0,2488212.6317993,2266378.14774309,0,83800
0,1160927.43866585,1946261.14165198,0,83900
0,-488528.166227322,755717.938092993,0,84000
0,318576.549661172,-1535747.71957235,0,84100
0,1833361.66646306,-2146935.3442838,0,84200
0,3020866.0311563,-2316620.32784714,0,84300
0,3986029.14647814,-2308735.39882462,0,84400
0,4786786.55940922,-2203680.45569104,0,84500
0,5456230.56218592,-2037401.99945803,0,84600
0,6015074.87608485,-1829449.77730401,0,84700
0,6477129.55833556,-1591852.56323343,0,84800
0,6851971.5996597,-1332697.53766442,0,84900
0,7146373.75917162,-1057819.12136317,0,85000
0,7365122.14297635,-771692.405529696,0,85100
0,7511503.98196823,-477952.200951933,0,85200
0,7587601.7703025,-179722.426091402,0,85300
0,7594463.0630237,120153.532548229,0,85400
0,7532181.16839931,418931.420268244,0,85500
0,7399902.18425197,713801.0770628,0,85600
0,7195759.68470535,1001710.57697778,0,85700
0,6916724.67886935,1279148.80358284,0,85800
0,6558340.31689837,1541841.18892024,0,85900
0,6114280.61141504,1784278.88928959,0,86000
0,5575614.46339209,1998922.44326476,0,86100
0,4929532.72738832,2174725.88344291,0,86200
0,4157005.25295411,2294086.76228711,0,86300
0,3228074.25231721,2325551.53089787,0,86400
0,2091338.4494618,2202073.67807991,0,86500
0,651457.990454706,1725289.24831861,0,86600
0,-698110.847915324,-200238.301063517,0,86700
0,854528.02739206,-1821958.04905219,0,86800
0,2248979.28015015,-2230492.80122568,0,86900
0,3355424.12106501,-2328153.76399193,0,87000
0,4262379.05841353,-2283011.30387863,0,87100
0,5017586.7146781,-2155192.031821,0,87200
0,5649220.73573465,-1973695.17998268,0,87300
0,6175335.42706859,-1755026.92728211,0,87400
0,6608151.25229663,-1509669.21461552,0,87500
0,6956214.83756129,-1244843.15889508,0,87600
0,7225583.38744922,-965866.889898279,0,87700
0,7420513.65295257,-676897.170036488,0,87800
0,7543876.05981128,-381372.746032677,0,87900
0,7597402.9095836,-82304.2476625854,0,88000
0,7581826.49441082,217515.692740419,0,88100
0,7496934.89901063,515339.479526042,0,88200
0,7341556.00861765,808298.973202621,0,88300
0,7113466.75057292,1093219.92752628,0,88400
0,6809210.06259689,1366382.43507638,0,88500
0,6423781.08804372,1623173.83100863,0,88600
0,5950107.23873883,1857535.49972758,0,88700
0,5378173.4177359,2060999.91930377,0,88800
0,4693482.3213521,2220846.69243397,0,88900
0,3874146.91226673,2316127.83191721,0,89000
0,2884849.89144198,2307566.44472017,0,89100
0,1662957.03976395,2104287.3720069,0,89200
0,100313.665063738,1384013.09877323,0,89300
0,-287383.256952242,-1027042.89851223,0,89400
0,1347278.71777358,-2010968.56554408,0,89500
0,2634733.27869966,-2284199.00064928,0,89600
0,3669211.56894851,-2325230.26764177,0,89700
0,4522841.01629636,-2248762.35224893,0,89800
0,5235408.01102387,-2101122.30719484,0,89900
0,5831108.14195269,-1906105.97823415,0,90000
0,6325768.15654125,-1677809.09567614,0,90100
0,6730239.07871143,-1425443.69768378,0,90200
0,7052158.85552947,-1155502.85260524,0,90300
0,7296940.30999862,-872864.483713544,0,90400
0,7468353.78054193,-581412.806974114,0,90500
0,7568878.69031177,-284420.584945269,0,90600
0,7599911.52973618,15192.9636711241,0,90700
0,7561875.14353612,314667.914297769,0,90800
0,7454250.7259445,611236.045756652,0,90900
0,7275538.49392852,901951.892489296,0,91000
0,7023139.68150979,1183493.98058225,0,91100
0,6693136.56568707,1451897.66831223,0,91200
0,6279922.45094755,1702155.22213262,0,91300
0,5775587.98123982,1927559.83337634,0,91400
0,5168876.38537352,2118529.53930482,0,91500
0,4443307.23985306,2260274.78353763,0,91600
0,3573531.58934821,2327529.43594338,0,91700
0,2517487.67038587,2270187.2266889,0,91800
0,1198243.82402487,1959835.10600959,0,91900
0,-451133.932506064,814221.057186359,0,92000
0,275791.01800255,-1507989.22531547,0,92100
0,1800108.65433112,-2139014.34919577,0,92200
0,2994269.3024811,-2315049.9800157,0,92300
0,3964128.81882802,-2310318.14428039,0,92400
0,4768515.62972132,-2207149.95234856,0,92500
0,5440946.30464557,-2042117.8757121,0,92600
0,6002359.63006807,-1835037.27454311,0,92700
0,6466698.12630365,-1598069.18091897,0,92800
0,6843623.55782461,-1339373.82627074,0,92900
0,7139966.89806462,-1064828.81135922,0,93000
0,7360556.86062945,-778935.758307321,0,93100
0,7508713.86138641,-485345.877607167,0,93200
0,7586547.95578778,-187192.742228129,0,93300
0,7595131.20691809,112675.597909972,0,93400
0,7534580.34694556,411514.433871744,0,93500
0,7404065.58071761,706517.286745088,0,93600
0,7201747.16624248,994640.657302823,0,93700
0,6924627.76612502,1272388.09894056,0,93800
0,6568290.6028727,1535508.8882275,0,93900
0,6126463.68428729,1778532.81279987,0,94000
0,5590293.39807703,1993985.04274874,0,94100
0,4947089.67472719,2170934.55096046,0,94200
0,4178020.62103354,2292003.56023717,0,94300
0,3253492.9055013,2326245.94115745,0,94400
0,2122856.61764427,2208067.47580698,0,94500
0,692112.695591001,1745664.80373812,0,94600
0,-707830.752169477,-121652.474651023,0,94700
0,814929.116119745,-1804077.38090221,0,94800
0,2218192.87349601,-2225246.64252079,0,94900
0,3330511.29741753,-2327816.97258115,0,95000
0,4241748.9035938,-2285303.94239107,0,95100
0,5000343.4710647,-2159119.92611756,0,95200
0,5634809.54511006,-1978727.34304275,0,95300
0,6163388.93338697,-1760841.13907318,0,95400
0,6598415.71816571,-1516051.28843132,0,95500
0,6948511.00640979,-1251640.1164188,0,95600
0,7219784.24366527,-972962.506057652,0,95700
0,7416531.19556862,-684197.939434891,0,95800
0,7541653.30452517,-388799.097941341,0,95900
0,7596909.19793209,-89784.5069378629,0,96000
0,7583055.12430854,210049.954572299,0,96100
0,7499902.62092683,507957.557201812,0,96200
0,7346304.29425697,801075.281608082,0,96300
0,7120065.0711212,1086239.11916217,0,96400
0,6817761.82754327,1359746.3978078,0,96500
0,6434433.55885862,1617012.30006485,0,96600
0,5963067.97084636,1852023.65030267,0,96700
0,5393738.36192726,2056390.22570271,0,96800
0,4712086.62593434,2217532.79596288,0,96900
0,3896464.49510314,2314790.62361467,0,97000
0,2912010.0746501,2309578.07543259,0,97100
0,1697053.76782025,2113234.95491892,0,97200
0,143742.04282928,1416342.42176611,0,97300
0,-329046.315611528,-978116.710498245,0,97400
0,1310943.10183151,-1998944.00593459,0,97500
0,2606099.29234617,-2280959.52336658,0,97600
0,3645820.71548699,-2325906.64031258,0,97700
0,4503388.9102978,-2251664.91699539,0,97800
0,5219134.94204923,-2105454.22562681,0,97900
0,5817531.75452648,-1911421.10425179,0,98000
0,6314563.90322815,-1683827.73781849,0,98100
0,6721180.67418852,-1431975.24933326,0,98200
0,7045085.91810963,-1162408.30709044,0,98300
0,7291739.6485516,-880036.215200329,0,98400
0,7464948.16449872,-588762.633615034,0,98500
0,7567220.07992699,-291872.076322605,0,98600
0,7599977.21690548,7709.95812310387,0,98700
0,7563666.0192305,307221.659906146,0,98800
0,7457791.34709187,603897.009164343,0,98900
0,7280878.96208613,894797.188611337,0,99000
0,7030359.68944183,1176612.96624905,0,99100
0,6702352.44008427,1445399.87136896,0,99200
0,6291298.82116207,1696182.73061553,0,99300
0,5789357.25932128,1922308.42029348,0,99400
0,5185372.58205817,2114288.11748097,0,99500
0,4463028.55194482,2257507.60791395,0,99600
0,3597267.02088082,2327074.43923982,0,99700
0,2546602.48358231,2273851.81406253,0,99800
0,1235315.12980256,1973008.15250489,0,99900
0,-412350.165317572,870222.92936044,0,100000
